12,44,04,03,56,56,1420.40580,10000000.00000,  0.0, 0.0000084, 0.0000084, 0.0000000, 0.0000068, 0.0000008
12,44,06,03,56,58,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000068, 0.0000008
12,44,08,03,57,00,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000067, 0.0000008
12,44,10,03,57,02,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000066, 0.0000008
12,44,12,03,57,04,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083,-0.0000000, 0.0000066, 0.0000008
12,44,14,03,57,06,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083,-0.0000000, 0.0000065, 0.0000007
12,44,16,03,57,08,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083,-0.0000000, 0.0000064, 0.0000007
12,44,18,03,57,10,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000063, 0.0000007
12,44,20,03,57,12,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000062, 0.0000007
12,44,22,03,57,14,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000061, 0.0000007
12,44,24,03,57,16,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000061, 0.0000007
12,44,26,03,57,18,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000060, 0.0000007
12,44,28,03,57,20,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000059, 0.0000007
12,44,30,03,57,22,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000058, 0.0000007
12,44,32,03,57,24,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000057, 0.0000007
12,44,34,03,57,26,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083,-0.0000000, 0.0000056, 0.0000006
12,44,36,03,57,28,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000055, 0.0000006
12,44,38,03,57,30,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000054, 0.0000006
12,44,40,03,57,32,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000053, 0.0000006
12,44,42,03,57,34,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000052, 0.0000006
12,44,44,03,57,36,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000052, 0.0000006
12,44,46,03,57,38,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083,-0.0000000, 0.0000051, 0.0000006
12,44,48,03,57,40,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000083,-0.0000000, 0.0000050, 0.0000006
12,44,50,03,57,42,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000049, 0.0000006
12,44,52,03,57,44,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000048, 0.0000006
12,44,54,03,57,46,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000047, 0.0000005
12,44,56,03,57,48,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000083, 0.0000000, 0.0000046, 0.0000005
12,44,58,03,57,50,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000045, 0.0000005
12,45,00,03,57,52,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000045, 0.0000005
12,45,03,03,57,55,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000044, 0.0000005
12,45,05,03,57,57,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000043, 0.0000005
12,45,07,03,57,59,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000042, 0.0000005
12,45,09,03,58,01,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000041, 0.0000005
12,45,11,03,58,03,1420.40580,10000000.00000,  0.0, 0.0000083, 0.0000082, 0.0000000, 0.0000040, 0.0000005
12,45,13,03,58,05,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000040, 0.0000005
12,45,15,03,58,07,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000039, 0.0000005
12,45,17,03,58,09,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000038, 0.0000005
12,45,19,03,58,11,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000037, 0.0000004
12,45,21,03,58,13,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000036, 0.0000004
12,45,23,03,58,15,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000036, 0.0000004
12,45,25,03,58,17,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000035, 0.0000004
12,45,27,03,58,19,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000034, 0.0000004
12,45,29,03,58,21,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000033, 0.0000004
12,45,31,03,58,23,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000033, 0.0000004
12,45,33,03,58,25,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000032, 0.0000004
12,45,35,03,58,27,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000031, 0.0000004
12,45,37,03,58,29,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000030, 0.0000004
12,45,39,03,58,31,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000030, 0.0000004
12,45,41,03,58,33,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000029, 0.0000004
12,45,44,03,58,36,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000029, 0.0000003
12,45,46,03,58,38,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000028, 0.0000003
12,45,48,03,58,40,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000027, 0.0000003
12,45,50,03,58,42,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000027, 0.0000003
12,45,52,03,58,44,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000026, 0.0000003
12,45,54,03,58,46,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000025, 0.0000003
12,45,56,03,58,48,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000025, 0.0000003
12,45,58,03,58,50,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000024, 0.0000003
12,46,00,03,58,52,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000024, 0.0000003
12,46,02,03,58,54,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000023, 0.0000003
12,46,04,03,58,56,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000022, 0.0000003
12,46,06,03,58,58,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000022, 0.0000003
12,46,08,03,59,00,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000021, 0.0000003
12,46,10,03,59,02,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000021, 0.0000002
12,46,12,03,59,04,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000020, 0.0000002
12,46,14,03,59,06,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000020, 0.0000002
12,46,16,03,59,08,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000019, 0.0000002
12,46,18,03,59,10,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000019, 0.0000002
12,46,20,03,59,12,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000018, 0.0000002
12,46,22,03,59,14,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000018, 0.0000002
12,46,24,03,59,16,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000017, 0.0000002
12,46,26,03,59,18,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000017, 0.0000002
12,46,28,03,59,20,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000017, 0.0000002
12,46,30,03,59,22,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000016, 0.0000002
12,46,32,03,59,24,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000016, 0.0000002
12,46,34,03,59,26,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000015, 0.0000002
12,46,37,03,59,29,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000015, 0.0000002
12,46,39,03,59,31,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000015, 0.0000002
12,46,41,03,59,33,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000014, 0.0000002
12,46,43,03,59,35,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000014, 0.0000002
12,46,45,03,59,37,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000014, 0.0000002
12,46,47,03,59,39,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000013, 0.0000001
12,46,49,03,59,41,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000013, 0.0000001
12,46,51,03,59,43,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000012, 0.0000001
12,46,53,03,59,45,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082, 0.0000000, 0.0000012, 0.0000001
12,46,55,03,59,47,1420.40580,10000000.00000,  0.0, 0.0000082, 0.0000082,-0.0000000, 0.0000012, 0.0000001
